,PerCapita_GDP_2015,agri_gdp_percentage(AVG from 2011 to 2013),AVG GDP 2011-2013 Constant 2010,Cons_kg.yr Cereals - Excluding Beer,Cons_kg.yr Eggs,"Cons_kg.yr Fish, Seafood",Cons_kg.yr Meat,Cons_kg.yr Milk - Excluding Butter,Cons_kg.yr Nuts_and_Seeds,Cons_kg.yr Pulses,Cons_kg.yr Starchy Roots,"Fish, Seafood",Bovine_Sheep_Pigmeat_Poultry,Milk_Egg,Cereals,Primary_Religion,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,eggs,dairy,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Travel_time_to_cities_group,Soil_suit_overall_group,Soil_suit_cereals_group,Cons_kg.yr Cereals - Excluding Beer_group,Cons_kg.yr Eggs_group,"Cons_kg.yr Fish, Seafood_group",Cons_kg.yr Meat_group,Cons_kg.yr Milk - Excluding Butter_group,Cons_kg.yr Nuts_and_Seeds_group,Cons_kg.yr Pulses_group,Cons_kg.yr Starchy Roots_group,"Fish, Seafood_group",Bovine_Sheep_Pigmeat_Poultry_group,Milk_Egg_group,Cereals_group,PerCapita_GDP_2015_group,agri_gdp_percentage(AVG from 2011 to 2013)_group,AVG GDP 2011-2013 Constant 2010_group,eggs_group,dairy_group,meat_fish_group,nuts_pulses_group,grains_tubers_group,animal_source_foods_group
23524,660.6503,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,73.5053,4.948216,5.092332,0.0,0.33333333333333304,0.0,0.0,0.0,0.33333333333333304,8,3,3,3,1,1,1,1,1,1,10,1,1,1,97,1,5,23927,1,1,1,1,1,1
23527,1345.487,36.63794456,3883372409.0,135.99200000000002,0.868,10.784,11.964,5.636,6.5360000000000005,12.575999999999999,198.78,24.0,60.66666666666666,22.666666666666664,2549.0,0,60.046890000000005,6.182274,6.489776,0.0680939592969086,0.11719917079824198,0.289038069366406,0.0998776765030635,0.8041619757951031,0.474331199461556,7,4,4,4,1,1,1,1,1,1,7,1,1,1,24,2,8,1539,1,1,1,1,2,1
23528,1504.54,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,28.2449,7.103859,7.691361,0.130952380952381,0.345238095238095,0.214285714285714,0.28571428571428603,1.01587301587302,0.69047619047619,3,4,4,3,1,1,1,1,1,1,9,1,1,1,78,2,5,5243,1,1,1,2,3,2
23531,2103.1820000000002,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,56.728669999999994,6.747337,6.835607,0.124338624338625,0.43956043956044005,0.48148148148148107,0.214285714285714,1.00357142857143,1.02910052910053,6,4,4,3,1,1,1,1,1,1,9,1,1,1,78,3,5,5243,1,1,1,1,3,3
23532,389.75800000000004,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,75.19837,6.92745,7.691361,0.11428571428571402,0.0857142857142857,0.37142857142857105,0.14285714285714302,0.6190476190476191,0.5714285714285711,8,4,4,3,1,1,1,1,1,1,9,1,1,1,78,1,5,5243,1,1,1,1,2,2
23536,258.411,52.04706881,11518845833.0,157.686,0.258,4.518,12.36,21.688000000000002,17.074,8.852,55.104,60.0,145.66666666666669,280.6666666666667,1381.333333333333,0,173.6074,7.326325,7.402761,0.0728937728937729,0.21648351648351602,0.167765567765568,0.17307692307692302,0.422763134301596,0.4571428571428571,18,4,4,4,1,1,1,1,1,1,2,1,2,3,13,1,11,9175,1,1,1,1,1,1
23549,3997.2729999999997,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,165.3048,0.41159929999999995,3.3570800000000003,0.33333333333333304,1.08333333333333,0.33333333333333304,0.5,1.33333333333333,1.75,17,1,2,4,1,2,2,1,1,1,1,32,31,5,220,4,3,218656,2,3,1,3,3,4
23550,3905.7209999999995,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,58.532630000000005,4.329333999999999,4.999944999999999,0.032967032967032996,0.0989010989010989,0.13510019392372302,0.28571428571428603,0.7659987071751779,0.26696832579185503,6,3,3,4,1,2,2,1,1,1,1,32,31,5,220,4,3,218656,1,1,1,2,2,1
23557,853.9344,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,13.23784,3.7140239999999998,3.8973769999999996,0.280583900226757,0.334183673469388,0.129648526077098,0.17899659863945602,0.8247165532879821,0.744416099773243,2,2,2,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,2,1,1,1,2,2
23558,1088.423,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,7.7411,4.07287,4.846065,0.110837766299748,0.240657361299957,0.274880818064538,0.19284091037842496,0.8015101203933491,0.6257101985378061,1,3,3,3,1,2,1,1,1,1,5,3,1,1,46,2,10,892,1,1,1,1,2,2
23561,7213.24,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,57.26543,2.4307790000000002,3.8973769999999996,0.213641966298513,0.400947347508069,0.251938078788174,0.0980493520816101,0.708214940235813,0.866527392594755,6,2,2,3,1,2,1,1,1,1,5,3,1,1,46,8,10,892,1,1,1,1,2,2
23563,2552.624,40.11013443,2344797560.0,107.03399999999999,2.116,4.146,14.056,2.764,3.536,1.58,139.696,10.0,26.0,6.666666666666668,778.0,6,181.1562,1.540361,4.0,0.230737378563466,0.112916069437809,0.260479375696767,0.122670807453416,0.8385252428730691,0.604132823698041,19,1,3,3,1,1,1,1,1,1,5,1,1,1,7,3,8,1,1,1,1,1,2,2
23566,3985.492,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,137.5444,4.601505,4.792434,0.0,0.0,0.111111111111111,0.111111111111111,0.7777777777777779,0.111111111111111,14,3,3,3,1,1,1,1,1,1,10,1,1,1,97,4,5,23927,1,1,1,1,2,1
23568,2431.314,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,62.21929,5.007758,5.159171,0.14285714285714302,0.0,0.42857142857142894,0.0,1.0,0.5714285714285711,7,3,3,3,1,1,1,1,1,1,10,1,1,1,97,3,5,23927,1,1,1,1,3,2
23579,263.0284,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,46.98434,6.671208999999999,6.835607,0.1,0.25,0.2,0.333333333333334,1.07142857142857,0.55,5,4,4,3,1,1,1,1,1,1,9,1,1,1,78,1,5,5243,1,1,1,2,3,2
23588,3541.849,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,60.93642,0.36140370000000005,3.9999629999999997,0.0,0.694444444444444,0.416666666666666,0.444444444444445,1.08333333333333,1.11111111111111,7,1,2,4,1,2,2,1,1,1,1,32,31,5,220,4,3,218656,1,2,1,2,3,3
23602,29654.05,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,144.733,3.877565,5.715225,0.14564860426929402,0.39840274667860903,0.27086132258546103,0.144991789819376,0.6170771756978649,0.8149126735333629,15,2,3,3,1,2,1,1,1,1,5,3,1,1,46,30,10,892,1,1,1,1,2,2
23603,1352.2079999999999,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,132.2572,6.465788,6.584385,0.12474916387959899,0.202032763020905,0.23550365313211102,0.17634238401036803,0.632885801067619,0.562285580032616,14,4,4,3,1,2,1,1,1,1,5,3,1,1,46,2,10,892,1,1,1,1,2,2
23607,6237.509,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,15.483429999999998,2.062419,3.8973769999999996,0.17180242562228001,0.32266544796223806,0.21565024514998898,0.17607353408631898,0.738752518365856,0.7101181187345071,2,2,2,3,1,2,1,1,1,1,5,3,1,1,46,7,10,892,1,1,1,1,2,2
23611,917.1055,16.81556498,7624157559.0,132.1,1.868,9.914,9.61,18.506,6.15,4.582,124.506,115.0,96.66666666666669,202.33333333333331,3624.333333333334,1,1.2672350000000001,4.949761,5.403496,0.0773809523809524,0.20975056689342397,0.41880341880341904,0.24908424908424898,0.814756671899529,0.7059349380777951,1,3,3,3,1,1,1,1,1,1,4,2,1,3,35,1,4,5280,1,1,1,1,2,2
23617,3715.31,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,17.01816,4.331069,4.792434,0.0,0.0,0.5714285714285711,0.0,1.0,0.5714285714285711,2,3,3,3,1,1,1,1,1,1,10,1,1,1,97,4,5,23927,1,1,2,1,3,2
23631,113.2792,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,44.273070000000004,6.6245199999999995,6.746867999999999,0.15,0.35,0.3,0.3,0.857142857142857,0.8,5,4,4,3,1,1,1,1,1,1,9,1,1,1,78,1,5,5243,1,1,1,2,2,2
23635,42483.88,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,1,9.914607,5.337231,5.481479,0.2,0.4,0.2,0.1,1.0,0.8,1,3,3,4,1,1,1,2,1,1,2,1,6,41,206,43,9,34130,1,1,1,1,3,2
23645,70768.36,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,30.94646,1.3477370000000002,4.357080000000001,0.2,0.314285714285714,0.17142857142857096,0.0857142857142857,0.6,0.6857142857142859,4,1,3,4,1,2,2,1,1,1,1,32,31,5,220,71,3,218656,1,1,1,1,2,2
23658,3771.355,16.81556498,7624157559.0,132.1,1.868,9.914,9.61,18.506,6.15,4.582,124.506,115.0,96.66666666666669,202.33333333333331,3624.333333333334,6,159.0278,2.245342,3.819865,0.136363636363636,0.136363636363636,0.272727272727273,0.136363636363636,1.12727272727273,0.545454545454545,16,2,2,3,1,1,1,1,1,1,4,2,1,3,35,4,4,5280,1,1,1,1,3,2
23662,2143.605,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,0.0,4.653335,4.792434,0.14285714285714302,0.42857142857142894,0.28571428571428603,0.0,0.7142857142857142,0.857142857142857,1,3,3,3,1,1,1,1,1,1,10,1,1,1,97,3,5,23927,1,1,1,1,2,2
23665,2379.455,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,6,79.39753,5.3530370000000005,5.151294,0.0,0.0,0.1875,0.0,0.4375,0.1875,8,3,3,3,1,1,1,1,1,1,10,1,1,1,97,3,5,23927,1,1,1,1,1,1
23678,614.2026,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,46.24953,6.830852,6.862296000000001,0.1,0.2,0.12727272727272698,0.0,0.957142857142857,0.427272727272727,5,4,4,3,1,1,1,1,1,1,9,1,1,1,78,1,5,5243,1,1,1,1,2,1
23684,1643.5439999999999,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,0,8.85971,4.923139,5.266888,0.0,0.0,0.0,0.0,1.0,0.0,1,3,3,4,1,1,1,2,1,1,2,1,6,41,206,2,9,34130,1,1,1,1,3,1
23692,5518.6759999999995,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,122.8285,1.7868509999999997,3.357098,0.25,0.75,0.25,0.5,0.75,1.25,13,1,2,4,1,2,2,1,1,1,1,32,31,5,220,6,3,218656,2,2,1,3,2,3
23704,8390.841,18.95480642,2517428640.0,140.082,0.7659999999999999,25.124000000000002,39.608000000000004,120.926,31.88,6.542000000000001,33.211999999999996,48.66666666666666,31.666666666666664,45.0,494.66666666666674,3,644.0935,5.226253,5.0,0.3958333333333329,0.0,0.895833333333333,0.30952380952381,0.277777777777778,1.29166666666667,65,3,3,4,1,1,2,4,2,1,1,1,1,1,4,9,4,173,2,1,2,2,1,3
23710,54.035540000000005,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,4.700255,4.688169,4.792434,0.29166666666666696,0.5,0.29166666666666696,0.0,0.833333333333333,1.08333333333333,1,3,3,3,1,1,1,1,1,1,10,1,1,1,97,1,5,23927,2,2,1,1,2,3
23717,4728.005,36.63794456,3883372409.0,135.99200000000002,0.868,10.784,11.964,5.636,6.5360000000000005,12.575999999999999,198.78,24.0,60.66666666666666,22.666666666666664,2549.0,0,86.77646999999999,2.316761,4.544102,0.20345299145299103,0.5194718108402321,0.221895881895882,0.217964257964258,0.842819301556144,0.944820684189105,9,2,3,4,1,1,1,1,1,1,7,1,1,1,24,5,8,1539,1,2,1,1,2,2
23720,11123.53,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,81.44131,7.287974,7.691361,0.208333333333333,0.166666666666667,0.29166666666666696,0.2,1.16666666666667,0.625,9,4,4,3,1,1,1,1,1,1,9,1,1,1,78,12,5,5243,1,1,1,1,3,2
23721,711.798,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,0,62.31399999999999,6.847889,6.862296000000001,0.219780219780219,0.270748299319728,0.231176231176231,0.0921052631578947,1.03991596638656,0.690679690679691,7,4,4,3,1,1,1,1,1,1,9,1,1,1,78,1,5,5243,1,1,1,1,3,2
23722,1986.6860000000001,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,6,112.4054,6.843308,6.862296000000001,0.2,0.0,0.1,0.3,1.0,0.3,12,4,4,3,1,1,1,1,1,1,9,1,1,1,78,2,5,5243,1,1,1,2,3,1
23731,1483.089,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,0,1.263376,5.70867,5.709349,0.0,0.0,0.0,0.166666666666667,0.33333333333333304,0.0,1,3,3,4,1,1,1,2,1,1,2,1,6,41,206,2,9,34130,1,1,1,1,1,1
23738,1607.5739999999998,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,59.169959999999996,5.377639,4.999981,0.0,0.0,0.166666666666667,0.0,0.33333333333333304,0.166666666666667,6,3,3,4,1,2,2,1,1,1,1,32,31,5,220,2,3,218656,1,1,1,1,1,1
23745,968.3797,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,321.5498,3.094852,4.801352,0.130938558953359,0.239158808597663,0.325117176425226,0.181854475933423,1.03471797895947,0.6812405441303728,33,2,3,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,3,2
23746,2356.6220000000003,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,5,248.0,4.592446,4.7665370000000005,0.23387405201315,0.3358284331860039,0.39725754006113795,0.19360855286642398,0.590532250108712,0.9570016128299491,25,3,3,3,1,2,1,1,1,1,5,3,1,1,46,3,10,892,1,1,1,1,2,2
23747,454.3984,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,127.4775,5.292997,4.846065,0.154282872157018,0.258040089952366,0.388809759285181,0.10730818649615,0.8036693735741579,0.80010356187484,13,3,3,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,2,2
23749,3389.327,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,127.8207,6.098981,5.715225,0.253860544217687,0.286343537414966,0.24746444731738898,0.244475328592976,0.741499292024502,0.7865696278511409,13,4,3,3,1,2,1,1,1,1,5,3,1,1,46,4,10,892,2,1,1,1,2,2
23753,5948.090999999999,16.81556498,7624157559.0,132.1,1.868,9.914,9.61,18.506,6.15,4.582,124.506,115.0,96.66666666666669,202.33333333333331,3624.333333333334,1,49.284490000000005,2.4438869999999997,3.819865,0.0636904761904762,0.230837912087912,0.231929181929182,0.20038919413919395,0.6593101343101341,0.52645757020757,5,2,2,3,1,1,1,1,1,1,4,2,1,3,35,6,4,5280,1,1,1,1,2,2
23755,1131.282,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,6,22.05284,5.495769999999999,4.248813,0.0,0.0,0.3571428571428571,0.0,1.28571428571429,0.3571428571428571,3,3,3,3,1,1,1,1,1,1,10,1,1,1,97,2,5,23927,1,1,1,1,3,1
23765,593.0448,36.63794456,3883372409.0,135.99200000000002,0.868,10.784,11.964,5.636,6.5360000000000005,12.575999999999999,198.78,24.0,60.66666666666666,22.666666666666664,2549.0,0,0.0,4.533947,4.929965,0.11984126984127,0.165079365079365,0.17596371882086198,0.06601731601731599,0.813780663780664,0.460884353741497,1,3,3,4,1,1,1,1,1,1,7,1,1,1,24,1,8,1539,1,1,1,1,2,1
23770,1074.65,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,0,14.50973,6.708583,7.825323,0.0625,0.0625,0.0625,0.0,0.625,0.1875,2,4,4,4,1,1,1,2,1,1,2,1,6,41,206,2,9,34130,1,1,1,1,2,1
23771,660.4919,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,0,53.575359999999996,6.770969999999999,7.3361529999999995,0.2,0.2,0.0,0.0,0.4,0.4,6,4,4,4,1,1,1,2,1,1,2,1,6,41,206,1,9,34130,1,1,1,1,1,1
23774,10666.96,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,38.889379999999996,4.8847879999999995,5.642883,0.166666666666667,1.0,0.33333333333333304,0.166666666666667,0.666666666666667,1.5,4,3,3,4,1,2,2,1,1,1,1,32,31,5,220,11,3,218656,1,3,1,1,2,4
23775,1092.567,11.93577775,221000000000.0,161.03799999999998,3.924,33.53,34.452,14.505999999999998,6.544,1.5759999999999998,31.068,3129.0,3027.333333333333,475.0,22150.66666666667,0,98.79183,3.357503,4.357099,0.0,0.25,0.5,0.5,1.0,0.75,10,2,3,4,1,2,2,1,1,1,1,32,31,5,220,2,3,218656,1,1,2,3,3,2
23788,1841253.0,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,163.953,4.941404,4.801352,0.15854847376097,0.246309456797073,0.18193796657418898,0.17403602589361097,0.685977812177503,0.572470828261709,17,3,3,3,1,2,1,1,1,1,5,3,1,1,46,1842,10,892,1,1,1,1,2,2
23789,290.2603,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,143.4806,5.823022,4.846065,0.10074844777483198,0.284320731214937,0.329307819046625,0.134825395558495,0.744268487584993,0.7014314801403899,15,3,3,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,2,2
23790,416.2191,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,131.3036,6.854971000000001,6.584385,0.11010101010101,0.241035353535354,0.20719696969697,0.10974025974026,0.6174422799422801,0.558333333333333,14,4,4,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,2,2
23791,756.5353,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,87.55162,6.848238,6.584385,0.0483480121411156,0.12196596506941301,0.31737821565407803,0.157580733442802,0.6526720406030749,0.4876921928646071,9,4,4,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,2,1
23799,3138.095,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,6,38.27378,5.179589,4.725596,0.0,0.0,0.375,0.0,0.875,0.375,4,3,3,3,1,1,1,1,1,1,10,1,1,1,97,4,5,23927,1,1,1,1,2,1
23801,11216.77,23.28657551,26271500761.0,109.84,1.6019999999999999,17.338,14.43,7.944,10.008,2.444,305.568,77.33333333333333,92.33333333333334,70.66666666666666,9835.666666666666,0,31.26615,4.683618,4.792434,0.0833333333333333,0.0,0.5,0.0,1.25,0.583333333333333,4,3,3,3,1,1,1,1,1,1,10,1,1,1,97,12,5,23927,1,1,2,1,3,2
23815,2366.6679999999997,22.16440639,7587476371.0,120.02,0.81,13.204,20.95,9.772,14.088,11.32,271.126,41.0,64.33333333333334,53.66666666666666,7906.666666666666,6,20.53385,6.296264,6.691361,0.28571428571428603,0.28571428571428603,0.28571428571428603,0.0,0.666666666666667,0.857142857142857,3,4,4,3,1,1,1,1,1,1,9,1,1,1,78,3,5,5243,2,1,1,1,2,2
23820,2646.2140000000004,42.27347071,36473972973.0,145.202,0.392,0.17800000000000002,8.174,38.652,1.364,16.496,65.416,24.0,581.0,4037.333333333334,20753.33333333333,0,88.7486,6.821397,8.03562,0.25,0.0,0.0,0.0,0.375,0.25,9,4,5,4,1,1,1,2,1,1,2,1,6,41,206,3,9,34130,2,1,1,1,1,1
23834,14073.32,18.95480642,2517428640.0,140.082,0.7659999999999999,25.124000000000002,39.608000000000004,120.926,31.88,6.542000000000001,33.211999999999996,48.66666666666666,31.666666666666664,45.0,494.66666666666674,3,130.7332,0.0,3.9805900000000003,0.214285714285714,0.33333333333333304,0.352040816326531,0.0769230769230769,0.5857142857142861,0.6734693877551021,14,1,2,4,1,1,2,4,2,1,1,1,1,1,4,15,4,173,1,1,1,1,2,2
23836,1552.144,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,186.7812,5.420803,4.801352,0.17253633463310902,0.310856079404466,0.19066820276497698,0.20990783410138297,0.637513293158455,0.674060616802552,19,3,3,3,1,2,1,1,1,1,5,3,1,1,46,2,10,892,1,1,1,1,2,2
23838,825.1479,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,138.6298,6.031782,5.715225,0.15839598997493698,0.16890142021720997,0.38145363408521293,0.134962406015038,0.738074352548037,0.70875104427736,14,4,3,3,1,2,1,1,1,1,5,3,1,1,46,1,10,892,1,1,1,1,2,2
23841,4506.041,51.05629716,3236228656.0,124.85600000000001,1.79,33.788000000000004,9.43,6.587999999999999,6.534,11.39,128.93200000000002,202.66666666666663,32.666666666666664,41.66666666666667,4741.666666666666,1,197.0178,5.83472,5.715225,0.0453703703703704,0.171759259259259,0.21758750508750502,0.0807539682539682,0.635327635327635,0.43471713471713497,20,3,3,3,1,2,1,1,1,1,5,3,1,1,46,5,10,892,1,1,1,1,2,1
